system_time_stamp,time,left_x,left_y,left_valid,left_pupil,left_pupil_valid,right_x,right_y,right_valid,right_pupil,right_pupil_valid,gaze_x,gaze_y,pupil_size,events
438017610015,127.0,1061.4727,455.6959,1,3.1392,1,942.855,321.277,1,3.0924,1,1002.1638,388.4865,3.1158,
438017614015,131.0,1057.9227,456.7459,1,3.1319,1,950.8672,338.315,1,3.0732,1,1004.395,397.5304,3.1026,
438017618015,135.0,1074.3054,466.0323,1,3.1088,1,947.7837,320.304,1,3.0649,1,1011.0446,393.1681,3.0869,
438017622015,139.0,1064.8287,441.9624,1,3.1347,1,925.1373,323.1325,1,3.0805,1,994.983,382.5475,3.1076,
438017626015,143.0,1070.189,444.5744,1,3.1479,1,948.2787,347.0956,1,3.0154,1,1009.2338,395.835,3.0816,
438017630015,147.0,1066.9212,467.5949,1,3.0707,1,940.6205,338.8972,1,3.0322,1,1003.7709,403.246,3.0514,
438017634015,151.0,1053.4706,457.6849,1,3.0864,1,931.6147,335.0514,1,3.0534,1,992.5427,396.3681,3.0699,
438017638015,155.0,1062.6598,462.6036,1,3.0781,1,938.3949,351.2326,1,3.0521,1,1000.5274,406.9181,3.0651,
438017642015,159.0,1060.688,474.5418,1,3.0722,1,934.5755,345.6954,1,3.0392,1,997.6317,410.1186,3.0557,
438017646006,163.0,1060.2438,469.2185,1,3.0679,1,945.1067,342.3338,1,3.07,1,1002.6752,405.7762,3.0689,
438017650007,167.0,1064.9228,480.0136,1,3.0746,1,948.8919,341.8259,1,3.06,1,1006.9073,410.9198,3.0673,
438017654007,171.0,1067.326,455.7125,1,3.1076,1,930.1026,349.6117,1,3.0792,1,998.7143,402.6621,3.0934,
438017658007,175.0,1064.077,453.5907,1,3.1104,1,946.3478,326.4945,1,3.1126,1,1005.2124,390.0426,3.1115,
438017662006,179.0,1045.4905,442.8579,1,3.116,1,919.802,348.2145,1,3.024,1,982.6462,395.5362,3.07,
438017666006,183.0,1055.4903,464.3726,1,3.0952,1,938.6821,340.5807,1,3.0363,1,997.0862,402.4767,3.0657,
438017670006,187.0,1052.6344,468.4892,1,3.0742,1,917.741,326.5796,1,3.0809,1,985.1877,397.5344,3.0776,
438017674006,191.0,,,0,,0,,,0,,0,,,,
438017678006,195.0,,,0,,0,,,0,,0,,,,
438017682007,199.0,1055.4801,472.8882,1,3.0542,1,941.9195,339.0013,1,3.0008,1,998.6998,405.9448,3.0275,
438017686015,203.0,1055.9536,457.2489,1,3.0776,1,953.2504,339.1716,1,3.0609,1,1004.602,398.2102,3.0693,
438017690015,207.0,1070.4224,455.7409,1,3.0794,1,917.3432,354.367,1,3.0308,1,993.8828,405.054,3.0551,
438017694006,211.0,1057.8384,452.88,1,3.0742,1,937.8575,326.833,1,3.0577,1,997.848,389.8565,3.0659,
438017698006,215.0,1068.0703,449.3994,1,3.0794,1,945.5669,342.5893,1,3.0695,1,1006.8186,395.9943,3.0744,
438017702006,219.0,1067.1153,468.1525,1,3.1176,1,932.0134,325.1285,1,3.0416,1,999.5644,396.6405,3.0796,
438017706007,223.0,1073.8291,441.2488,1,3.1052,1,948.1935,347.0052,1,3.0382,1,1011.0113,394.127,3.0717,
438017710015,227.0,1068.5186,469.0752,1,3.0426,1,947.0278,338.1842,1,3.036,1,1007.7732,403.6297,3.0393,
438017714006,231.0,1074.5946,457.6446,1,3.0842,1,933.7314,330.7901,1,3.085,1,1004.163,394.2173,3.0846,
438017718006,235.0,1074.571,461.9914,1,2.997,1,936.8757,337.7812,1,3.0243,1,1005.7234,399.8863,3.0107,
438017722006,239.0,1051.8525,441.912,1,3.1143,1,936.5546,326.4999,1,3.0961,1,994.2035,384.2059,3.1052,
438017726006,243.0,1044.9047,459.7863,1,3.0944,1,925.7929,341.1112,1,3.0071,1,985.3488,400.4487,3.0507,
438017730005,247.0,1010.0838,491.9792,1,3.0474,1,916.0499,347.1314,1,3.0304,1,963.0668,419.5553,3.0389,
438017734005,251.0,996.6211,471.6949,1,3.0291,1,901.6314,347.8833,1,2.9947,1,949.1262,409.7891,3.0119,
438017738013,255.0,1021.2855,459.0262,1,3.0802,1,902.8702,351.0276,1,3.0621,1,962.0778,405.0269,3.0711,
438017742004,259.0,1011.1238,456.1411,1,3.082,1,921.4585,367.6591,1,2.989,1,966.2912,411.9001,3.0355,
438017746013,263.0,1035.3207,472.4246,1,3.1047,1,915.0871,378.7163,1,2.9424,1,975.2039,425.5704,3.0236,
438017750004,267.0,1056.6068,448.5524,1,3.0553,1,893.5343,364.2678,1,3.0269,1,975.0706,406.4101,3.0411,
438017754005,271.0,1009.6209,478.0823,1,3.0198,1,928.0627,361.5129,1,2.996,1,968.8418,419.7976,3.0079,
438017758005,275.0,1016.5874,464.8692,1,3.0619,1,917.4215,329.3067,1,3.0625,1,967.0044,397.0879,3.0622,
438017762004,279.0,1044.5669,463.774,1,3.016,1,898.7125,351.925,1,3.0027,1,971.6397,407.8495,3.0094,
438017766013,283.0,1021.4297,470.0626,1,3.0374,1,918.9313,354.2504,1,2.9737,1,970.1805,412.1565,3.0055,
438017770005,287.0,1023.6445,484.0143,1,3.0467,1,929.2532,342.001,1,2.9774,1,976.4488,413.0076,3.0121,
438017774014,291.0,1029.7838,483.1106,1,3.0128,1,901.4937,345.5352,1,2.9828,1,965.6388,414.3229,2.9978,
438017778006,295.0,1015.6096,462.0216,1,3.0609,1,918.6873,347.9728,1,2.974,1,967.1485,404.9972,3.0175,
438017782014,299.0,1021.3559,463.781,1,3.0325,1,904.1354,338.6205,1,3.053,1,962.7456,401.2007,3.0427,
438017786005,303.0,1013.5209,472.4242,1,2.9951,1,898.4262,329.4926,1,3.0564,1,955.9736,400.9584,3.0258,
438017790014,307.0,1018.664,478.9075,1,3.0429,1,902.1043,350.1926,1,3.0103,1,960.3842,414.55,3.0266,
438017794014,311.0,1026.5504,456.3117,1,3.0397,1,897.0357,367.6551,1,3.0226,1,961.793,411.9834,3.0312,
438017798004,315.0,1022.4584,468.2672,1,3.0344,1,907.3537,368.2225,1,2.9721,1,964.9061,418.2449,3.0033,
438017802013,319.0,1027.2511,477.8498,1,2.9899,1,898.4891,365.3785,1,2.9516,1,962.8701,421.6141,2.9708,
438017806013,323.0,1012.386,491.4856,1,3.0111,1,894.4278,355.0999,1,3.0184,1,953.4069,423.2928,3.0148,
438017810013,327.0,1029.0723,451.5768,1,3.0819,1,915.4301,383.6642,1,2.9403,1,972.2512,417.6205,3.0111,
438017814013,331.0,1025.4031,487.6412,1,3.0025,1,910.0939,380.3056,1,2.8936,1,967.7485,433.9734,2.9481,
438017818013,335.0,1010.1188,477.865,1,3.0519,1,904.0895,361.7017,1,3.0173,1,957.1042,419.7833,3.0346,
438017822013,339.0,997.428,472.0329,1,3.017,1,892.6064,353.6094,1,3.0007,1,945.0172,412.8211,3.0088,
438017826013,343.0,1026.0989,456.1852,1,3.0545,1,898.0522,364.4305,1,2.995,1,962.0756,410.3079,3.0247,
438017830013,347.0,1028.7569,481.1846,1,3.0084,1,908.7207,334.9672,1,3.0282,1,968.7388,408.0759,3.0183,
438017834013,351.0,1020.6458,474.2625,1,3.0446,1,915.139,367.4463,1,2.9785,1,967.8924,420.8544,3.0115,
438017838013,355.0,1023.2176,477.2303,1,3.0162,1,897.0212,363.9774,1,3.0265,1,960.1194,420.6038,3.0214,
438017842013,359.0,1007.4193,476.9358,1,3.0318,1,888.5664,361.7591,1,2.9787,1,947.9928,419.3475,3.0052,
438017846013,363.0,1017.1724,458.9185,1,3.0704,1,917.1429,356.3396,1,2.9732,1,967.1576,407.629,3.0218,
438017850013,367.0,1007.3935,469.4421,1,3.0117,1,893.851,350.0388,1,3.0403,1,950.6223,409.7404,3.026,
438017854013,371.0,1017.7534,493.486,1,2.9379,1,901.1148,357.0833,1,2.9702,1,959.4341,425.2847,2.954,
438017858011,375.0,1016.536,467.0359,1,3.0819,1,914.9237,350.1663,1,2.9583,1,965.7298,408.6011,3.0201,
438017862011,379.0,1028.9479,476.3355,1,3.0137,1,897.2943,359.4185,1,2.9935,1,963.1211,417.877,3.0036,
438017866011,383.0,1018.5548,467.5974,1,3.0017,1,903.295,341.6433,1,3.0392,1,960.9249,404.6204,3.0205,
438017870011,387.0,1012.6984,488.2652,1,2.9515,1,912.868,357.9195,1,2.9856,1,962.7832,423.0924,2.9685,
438017874010,391.0,1014.8292,452.1476,1,3.0216,1,895.5363,339.5632,1,2.9531,1,955.1828,395.8554,2.9874,
438017878010,395.0,,,0,,0,,,0,,0,,,,
438017882010,399.0,,,0,,0,,,0,,0,,,,
438017886010,403.0,1019.962,467.1253,1,2.9907,1,897.3257,344.4059,1,3.0211,1,958.6439,405.7656,3.0059,
438017890010,407.0,,,0,,0,,,0,,0,,,,
438017894010,411.0,1010.8922,473.0677,1,2.9737,1,902.4113,350.9655,1,2.9984,1,956.6518,412.0166,2.9861,
438017898010,415.0,1015.8507,477.0576,1,3.042,1,909.2982,350.1271,1,2.939,1,962.5745,413.5924,2.9905,
438017902008,419.0,1011.4273,459.3768,1,2.9891,1,918.5743,354.3206,1,2.9533,1,965.0008,406.8487,2.9712,
438017906008,423.0,1012.2692,460.8234,1,3.0152,1,903.3551,354.344,1,2.9874,1,957.8121,407.5837,3.0013,
438017910010,427.0,1021.2352,481.6421,1,2.9781,1,906.8381,332.114,1,2.9848,1,964.0366,406.8781,2.9814,
438017914008,431.0,1020.271,448.7454,1,3.0281,1,916.4709,360.175,1,2.9479,1,968.3709,404.4602,2.988,
438017918008,435.0,1020.1492,460.5609,1,3.03,1,900.0723,375.3648,1,2.9901,1,960.1108,417.9628,3.01,
438017922008,439.0,1022.8187,487.4521,1,2.991,1,870.9202,360.7701,1,2.8647,1,946.8694,424.1111,2.9278,
438017926008,443.0,1024.2091,476.4173,1,2.9504,1,908.051,343.3523,1,2.9965,1,966.1301,409.8848,2.9734,
438017930010,447.0,1026.7976,459.5253,1,2.9887,1,907.7372,350.652,1,2.9502,1,967.2674,405.0887,2.9695,
438017934008,451.0,1014.0147,452.6912,1,3.0105,1,926.0669,345.8259,1,2.9404,1,970.0408,399.2585,2.9754,
438017938009,455.0,1033.2893,441.7301,1,3.0056,1,920.1101,357.2217,1,2.9771,1,976.6997,399.4759,2.9913,
438017942007,459.0,1017.9018,449.4484,1,3.0337,1,893.9706,365.5905,1,2.9496,1,955.9362,407.5194,2.9917,
438017946007,463.0,1014.571,472.5363,1,2.9541,1,877.1829,363.9572,1,2.9538,1,945.877,418.2467,2.9539,
438017950007,467.0,1041.1715,464.2382,1,2.9881,1,906.9832,355.8014,1,2.9585,1,974.0773,410.0198,2.9733,
438017954007,471.0,1006.666,479.1122,1,2.9472,1,906.2539,336.963,1,2.9831,1,956.4599,408.0376,2.9652,
438017958009,475.0,1018.6157,465.4253,1,3.01,1,894.2635,337.9364,1,2.9933,1,956.4396,401.6809,3.0017,
438017962007,479.0,1018.8221,473.086,1,2.938,1,903.3518,342.1542,1,2.9629,1,961.0869,407.6201,2.9505,
438017966009,483.0,1020.6592,454.3258,1,2.9781,1,897.1473,347.9756,1,2.9646,1,958.9033,401.1507,2.9714,
438017970009,487.0,1027.1207,476.5561,1,3.0001,1,896.9037,347.5934,1,2.9682,1,962.0122,412.0747,2.9841,
438017974009,491.0,1015.5778,460.6963,1,2.9911,1,892.3884,336.9267,1,2.9297,1,953.9831,398.8115,2.9604,
438017978009,495.0,1013.7625,485.0214,1,3.0304,1,883.4371,372.051,1,2.9526,1,948.5998,428.5362,2.9915,
438017982009,499.0,1058.2171,263.321,1,2.4348,1,885.3319,251.3777,1,2.6886,1,971.7745,257.3493,2.5617,
438017986009,503.0,1081.7194,266.9989,1,2.0339,1,780.4667,39.5534,1,1.7849,1,931.0931,153.2761,1.9094,
438017990013,507.0,,,0,,0,,,0,,0,,,,
438017994013,511.0,,,0,,0,,,0,,0,,,,
438017998013,515.0,,,0,,0,,,0,,0,,,,
438018002013,519.0,,,0,,0,,,0,,0,,,,
438018006012,523.0,,,0,,0,,,0,,0,,,,
438018010012,527.0,,,0,,0,,,0,,0,,,,
438018014012,531.0,,,0,,0,,,0,,0,,,,
438018018012,535.0,,,0,,0,,,0,,0,,,,
438018022011,539.0,,,0,,0,,,0,,0,,,,
438018026011,543.0,,,0,,0,,,0,,0,,,,
438018030009,547.0,,,0,,0,,,0,,0,,,,
438018034009,551.0,,,0,,0,,,0,,0,,,,
438018038009,555.0,,,0,,0,,,0,,0,,,,
438018042009,559.0,,,0,,0,,,0,,0,,,,
438018046009,563.0,,,0,,0,,,0,,0,,,,
438018050011,567.0,,,0,,0,,,0,,0,,,,
438018054009,571.0,,,0,,0,,,0,,0,,,,
438018058009,575.0,,,0,,0,,,0,,0,,,,
438018062011,579.0,,,0,,0,,,0,,0,,,,
438018066011,583.0,,,0,,0,,,0,,0,,,,
438018070011,587.0,,,0,,0,,,0,,0,,,,
438018074009,591.0,,,0,,0,,,0,,0,,,,
438018078009,595.0,,,0,,0,,,0,,0,,,,
438018082009,599.0,,,0,,0,,,0,,0,,,,
438018086009,603.0,,,0,,0,,,0,,0,,,,
438018090009,607.0,,,0,,0,,,0,,0,,,,
438018094009,611.0,,,0,,0,,,0,,0,,,,
438018098009,615.0,,,0,,0,,,0,,0,,,,
438018102009,619.0,,,0,,0,,,0,,0,,,,
438018106009,623.0,,,0,,0,,,0,,0,,,,
438018110009,627.0,,,0,,0,,,0,,0,,,,
438018114009,631.0,,,0,,0,,,0,,0,,,,
438018118009,635.0,,,0,,0,,,0,,0,,,,
438018122008,639.0,,,0,,0,680.7056,552.3501,1,2.8022,1,680.7056,552.3501,2.8022,
438018126008,643.0,,,0,,0,700.5776,669.9182,1,2.8539,1,700.5776,669.9182,2.8539,
438018130008,647.0,,,0,,0,713.2298,745.7739,1,2.9174,1,713.2298,745.7739,2.9174,
438018134008,651.0,,,0,,0,700.7762,848.0455,1,2.9681,1,700.7762,848.0455,2.9681,
438018138010,655.0,,,0,,0,684.7219,895.1981,1,2.9751,1,684.7219,895.1981,2.9751,
438018142008,659.0,847.4815,817.4109,1,2.9167,1,692.474,917.68,1,3.0382,1,769.9778,867.5455,2.9775,
438018146010,663.0,849.798,886.913,1,3.0066,1,689.306,947.2634,1,3.0723,1,769.552,917.0882,3.0395,
438018150008,667.0,834.6487,966.2301,1,3.0287,1,690.9315,963.6794,1,3.0711,1,762.7901,964.9547,3.0499,
438018154008,671.0,841.6775,1038.898,1,3.0143,1,690.3679,960.538,1,3.0966,1,766.0227,999.718,3.0554,
438018158008,675.0,846.6306,1057.6071,1,3.116,1,681.2409,933.937,1,3.0481,1,763.9357,995.7721,3.082,
438018162008,679.0,839.4935,1061.6447,1,3.1282,1,681.084,917.2619,1,3.044,1,760.2888,989.4533,3.0861,
438018166008,683.0,844.559,1063.7343,1,3.1938,1,681.1549,905.7835,1,3.0462,1,762.857,984.7589,3.12,
438018170010,687.0,840.0774,1062.7523,1,3.151,1,677.8938,915.8435,1,3.0344,1,758.9856,989.2979,3.0927,
438018174010,691.0,839.6428,1064.3067,1,3.1429,1,684.2864,924.8609,1,3.0549,1,761.9646,994.5838,3.0989,
438018178010,695.0,839.5424,1047.3597,1,3.1148,1,677.0347,922.3441,1,3.0572,1,758.2885,984.8519,3.086,
438018182010,699.0,854.3328,991.2863,1,3.16,1,691.2293,904.7011,1,3.0704,1,772.781,947.9937,3.1152,
438018183905,700.9,,,0,,0,,,0,,0,,,,Trial_0_Video_Start
438018186010,703.0,841.3277,1002.6633,1,3.112,1,680.6343,927.6834,1,3.0557,1,760.981,965.1733,3.0839,
438018190010,707.0,851.5534,1025.565,1,3.1285,1,676.8073,931.2898,1,3.0626,1,764.1803,978.4274,3.0956,
438018194010,711.0,847.8627,1026.5651,1,3.1349,1,685.781,915.8661,1,3.0962,1,766.8218,971.2156,3.1155,
438018198010,715.0,841.7699,998.9353,1,3.1753,1,693.2504,931.9039,1,3.0891,1,767.5101,965.4196,3.1322,
438018202010,719.0,844.0684,1016.1404,1,3.1672,1,679.2144,922.5621,1,3.0794,1,761.6414,969.3512,3.1233,
438018206010,723.0,834.5896,1039.1718,1,3.1089,1,684.3517,926.8573,1,3.0551,1,759.4706,983.0145,3.082,
438018210010,727.0,838.844,1013.6841,1,3.1137,1,679.3904,935.0043,1,3.1006,1,759.1172,974.3442,3.1072,
438018214010,731.0,837.0515,1031.039,1,3.141,1,683.8955,921.3724,1,3.0742,1,760.4735,976.2057,3.1076,
438018218010,735.0,842.1604,1012.5728,1,3.1368,1,680.8776,938.9439,1,3.084,1,761.519,975.7583,3.1104,
438018222010,739.0,838.7231,1016.4056,1,3.1502,1,682.7057,924.8572,1,3.0778,1,760.7144,970.6314,3.114,
438018226010,743.0,848.1355,1034.6531,1,3.1136,1,687.4789,931.8325,1,3.0808,1,767.8072,983.2428,3.0972,
438018230010,747.0,843.005,1019.8758,1,3.1003,1,679.798,922.144,1,3.0679,1,761.4015,971.0099,3.0841,
438018234008,751.0,847.9062,1032.5229,1,3.1254,1,685.5832,950.0748,1,3.0517,1,766.7447,991.2988,3.0885,
438018238010,755.0,856.1995,1010.4699,1,3.1708,1,679.9219,926.9787,1,3.0681,1,768.0607,968.7243,3.1194,
438018242010,759.0,843.1076,1031.0549,1,3.1148,1,680.5673,931.5083,1,3.0757,1,761.8375,981.2816,3.0952,
438018246010,763.0,833.8875,1042.5444,1,3.1041,1,684.5481,938.3121,1,3.0767,1,759.2178,990.4282,3.0904,
438018250008,767.0,838.235,1025.4078,1,3.1254,1,668.7314,926.9863,1,3.102,1,753.4832,976.1971,3.1137,
438018254011,771.0,841.3748,1032.7394,1,3.1358,1,680.8902,937.1237,1,3.056,1,761.1325,984.9315,3.0959,
438018258011,775.0,844.6656,1038.0574,1,3.0966,1,675.1848,935.645,1,3.067,1,759.9252,986.8512,3.0818,
438018262011,779.0,834.0571,1021.6854,1,3.1212,1,687.0583,926.0258,1,3.099,1,760.5577,973.8556,3.1101,
438018266011,783.0,838.8812,1033.0901,1,3.1001,1,677.6614,934.5746,1,3.076,1,758.2713,983.8323,3.0881,
438018270011,787.0,844.6119,1024.617,1,3.1674,1,685.8916,927.7316,1,3.0576,1,765.2518,976.1743,3.1125,
438018274010,791.0,843.4773,1010.5284,1,3.1623,1,686.7115,933.1249,1,3.0551,1,765.0944,971.8266,3.1087,
438018278010,795.0,856.1122,1038.5437,1,3.134,1,677.0558,948.3306,1,3.0262,1,766.584,993.4372,3.0801,
438018282010,799.0,850.0009,1014.5213,1,3.1755,1,682.8387,937.1659,1,3.0606,1,766.4198,975.8436,3.118,
438018286010,803.0,848.1725,1018.2589,1,3.1339,1,674.68,944.2306,1,3.0578,1,761.4262,981.2447,3.0958,
438018290009,807.0,842.3032,1026.2527,1,3.1634,1,677.9489,941.0061,1,3.0787,1,760.126,983.6294,3.121,
438018294009,811.0,835.2224,1023.1439,1,3.1488,1,673.3644,948.6806,1,3.0756,1,754.2934,985.9122,3.1122,
438018298009,815.0,851.8253,1010.882,1,3.1321,1,673.6903,937.1749,1,3.0948,1,762.7578,974.0285,3.1134,
438018302009,819.0,848.7482,1013.4247,1,3.167,1,671.1717,952.0082,1,3.0619,1,759.96,982.7165,3.1144,
438018306009,823.0,851.4972,1019.4838,1,3.1827,1,680.1657,932.7088,1,3.0661,1,765.8315,976.0963,3.1244,
438018310009,827.0,839.1708,1027.5538,1,3.1655,1,689.5652,934.0884,1,3.0598,1,764.368,980.8211,3.1127,
438018314009,831.0,835.98,1024.5713,1,3.1459,1,672.7152,928.81,1,3.0627,1,754.3476,976.6906,3.1043,
438018318008,835.0,850.2965,1014.465,1,3.1605,1,678.947,944.7454,1,3.0376,1,764.6217,979.6052,3.099,
438018322008,839.0,849.0607,1054.5402,1,3.1209,1,679.9832,928.9384,1,3.0712,1,764.522,991.7393,3.096,
438018326008,843.0,843.9942,1027.1077,1,3.1718,1,679.3807,930.1629,1,3.0861,1,761.6874,978.6353,3.129,
438018330008,847.0,842.0908,1012.4264,1,3.1608,1,687.5538,928.8541,1,3.0908,1,764.8223,970.6403,3.1258,
438018333999,851.0,839.8941,1013.2282,1,3.1651,1,685.88,932.9589,1,3.0799,1,762.887,973.0935,3.1225,
438018338008,855.0,845.5864,1027.8471,1,3.1441,1,694.729,932.4405,1,3.1004,1,770.1577,980.1438,3.1222,
438018341999,859.0,842.9818,1057.1872,1,3.1279,1,682.6645,923.4085,1,3.1021,1,762.8231,990.2979,3.115,
438018346007,863.0,846.9335,1021.5938,1,3.171,1,674.5985,922.0677,1,3.0898,1,760.766,971.8308,3.1304,
438018349998,867.0,854.3263,1005.7005,1,3.147,1,693.5654,901.1452,1,3.0854,1,773.9459,953.4229,3.1162,
438018353998,871.0,887.7101,955.6831,1,3.1621,1,723.6048,833.6405,1,3.0823,1,805.6574,894.6618,3.1222,
438018357998,875.0,918.1324,876.2108,1,3.1357,1,771.8521,782.1334,1,3.0971,1,844.9923,829.1721,3.1164,
438018361998,879.0,944.2006,791.9754,1,3.183,1,795.4888,722.9244,1,3.0567,1,869.8447,757.4499,3.1198,
438018365999,883.0,933.6854,775.6261,1,3.1331,1,798.718,691.4751,1,3.0161,1,866.2017,733.5506,3.0746,
438018369997,887.0,922.4171,740.1669,1,3.1235,1,774.285,641.9238,1,3.0502,1,848.3511,691.0453,3.0868,
438018373997,891.0,919.1086,698.0882,1,3.1918,1,773.1055,617.1648,1,3.0859,1,846.1071,657.6265,3.1388,
438018377997,895.0,901.149,712.5883,1,3.1264,1,771.6789,595.7977,1,3.0219,1,836.414,654.193,3.0742,
438018381996,899.0,907.3829,691.4424,1,3.1237,1,778.2307,583.487,1,3.0616,1,842.8068,637.4647,3.0926,
438018385996,903.0,917.0296,692.1356,1,3.1794,1,775.6982,585.0839,1,3.0886,1,846.3639,638.6098,3.134,
438018389996,907.0,933.9432,718.5543,1,3.125,1,789.6539,592.3065,1,3.069,1,861.7986,655.4304,3.097,
438018393995,911.0,927.9166,696.6922,1,3.1313,1,781.8831,587.5242,1,3.0775,1,854.8998,642.1082,3.1044,
438018397995,915.0,931.505,680.204,1,3.1637,1,791.7754,594.8964,1,3.0374,1,861.6402,637.5502,3.1005,
438018401995,919.0,939.025,667.527,1,3.0878,1,800.886,548.5153,1,3.0783,1,869.9555,608.0212,3.0831,
438018405995,923.0,926.3916,662.4828,1,3.1285,1,792.5662,590.5949,1,3.0174,1,859.4789,626.5389,3.0729,
438018409995,927.0,938.9521,662.9131,1,3.1893,1,785.6897,597.4449,1,3.0387,1,862.3209,630.179,3.114,
438018413995,931.0,913.2094,676.4526,1,3.1607,1,795.6435,579.0949,1,3.0319,1,854.4265,627.7738,3.0963,
438018417994,935.0,923.324,655.4411,1,3.1837,1,788.1388,572.0774,1,3.0883,1,855.7314,613.7593,3.136,
438018421994,939.0,928.4314,679.7381,1,3.1785,1,781.7701,570.8659,1,3.0678,1,855.1008,625.302,3.1231,
438018425994,943.0,930.3195,663.3553,1,3.1864,1,793.0064,567.7829,1,3.0505,1,861.663,615.5691,3.1185,
438018430002,947.0,924.6067,678.4509,1,3.128,1,805.1158,568.8968,1,3.0963,1,864.8612,623.6738,3.1122,
438018434002,951.0,936.68,677.7954,1,3.1787,1,794.4727,580.3437,1,3.0688,1,865.5763,629.0695,3.1237,
438018438002,955.0,939.7833,682.0669,1,3.1686,1,777.148,567.9349,1,3.092,1,858.4657,625.0009,3.1303,
438018441993,959.0,940.8036,673.159,1,3.1919,1,797.1565,548.1123,1,3.1071,1,868.98,610.6356,3.1495,
438018446002,963.0,934.1051,678.1176,1,3.1923,1,800.6335,569.121,1,3.077,1,867.3693,623.6193,3.1347,
438018450002,967.0,925.4204,666.1767,1,3.1511,1,792.0889,587.8878,1,3.0835,1,858.7546,627.0323,3.1173,
438018454001,971.0,925.9126,684.0149,1,3.1118,1,788.1065,558.7548,1,3.104,1,857.0096,621.3848,3.1079,
438018458001,975.0,928.3867,673.6612,1,3.1793,1,798.2472,598.2992,1,3.0319,1,863.317,635.9802,3.1056,
438018462001,979.0,929.5738,677.1139,1,3.1794,1,787.8183,559.7662,1,3.1263,1,858.696,618.44,3.1528,
438018466001,983.0,940.9329,667.7521,1,3.2248,1,794.856,545.6492,1,3.1367,1,867.8945,606.7007,3.1807,
438018470001,987.0,935.8245,662.9799,1,3.2383,1,808.2939,578.4222,1,3.0999,1,872.0592,620.7011,3.1691,
438018474001,991.0,930.6372,676.4288,1,3.1772,1,792.2771,578.1328,1,3.0874,1,861.4572,627.2808,3.1323,
438018477991,995.0,919.7532,660.889,1,3.2126,1,807.7806,547.2561,1,3.1187,1,863.7669,604.0725,3.1657,
438018482000,999.0,919.8562,667.0295,1,3.181,1,799.7602,557.6463,1,3.0638,1,859.8082,612.3379,3.1224,
438018486000,1003.0,927.9679,668.2943,1,3.1871,1,799.6144,559.2268,1,3.1359,1,863.7911,613.7606,3.1615,
438018489999,1007.0,935.2353,671.0947,1,3.1955,1,789.1073,580.9768,1,3.0896,1,862.1713,626.0357,3.1425,
438018493999,1011.0,928.8657,660.3773,1,3.24,1,804.719,577.6884,1,3.0897,1,866.7923,619.0329,3.1648,
438018497999,1015.0,937.4646,664.8778,1,3.229,1,803.0441,548.8156,1,3.1262,1,870.2544,606.8467,3.1776,
438018501999,1019.0,932.5079,677.8966,1,3.2124,1,790.1637,569.6983,1,3.0625,1,861.3358,623.7975,3.1374,
438018505999,1023.0,938.0898,668.9296,1,3.257,1,785.1696,545.6007,1,3.1565,1,861.6297,607.2651,3.2067,
438018509998,1027.0,932.907,674.1177,1,3.2019,1,765.2071,560.8764,1,3.1309,1,849.0571,617.497,3.1664,
438018513997,1031.0,943.5872,660.478,1,3.2721,1,785.5164,567.0446,1,3.0782,1,864.5518,613.7613,3.1751,
438018517997,1035.0,931.3149,671.7521,1,3.2246,1,792.1258,559.053,1,3.1179,1,861.7203,615.4025,3.1713,
438018521988,1039.0,942.7042,668.6807,1,3.2367,1,789.502,572.044,1,3.1025,1,866.1031,620.3623,3.1696,
438018525988,1043.0,939.7111,648.1055,1,3.2708,1,799.8761,578.6062,1,3.1065,1,869.7936,613.3559,3.1887,
438018529988,1047.0,943.5901,643.4945,1,3.2794,1,791.4378,565.5581,1,3.0908,1,867.514,604.5263,3.1851,
438018533986,1051.0,932.7798,677.9266,1,3.2004,1,785.8266,581.4633,1,3.0708,1,859.3032,629.6949,3.1356,
438018537987,1055.0,935.6426,668.5253,1,3.2245,1,794.3437,601.4445,1,3.0361,1,864.9932,634.9849,3.1303,
438018541986,1059.0,915.2009,689.4161,1,3.1994,1,797.0219,570.0101,1,3.1227,1,856.1114,629.7131,3.161,
438018545986,1063.0,932.5217,677.8583,1,3.2157,1,802.6934,565.9378,1,3.0899,1,867.6076,621.8981,3.1528,
438018549987,1067.0,937.6671,681.7821,1,3.1696,1,794.2163,576.7067,1,3.0976,1,865.9417,629.2444,3.1336,
438018553986,1071.0,920.2069,661.6771,1,3.2169,1,782.4786,562.1964,1,3.0936,1,851.3427,611.9368,3.1553,
438018557985,1075.0,922.4854,650.6298,1,3.2774,1,798.1864,570.6997,1,3.0952,1,860.3359,610.6648,3.1863,
438018561986,1079.0,936.6746,681.9624,1,3.1826,1,804.7774,582.5716,1,3.0446,1,870.726,632.267,3.1136,
438018565985,1083.0,923.6293,679.6263,1,3.1457,1,805.0912,581.5315,1,3.0424,1,864.3603,630.5789,3.0941,
438018569986,1087.0,930.3298,643.988,1,3.2552,1,792.6755,542.9889,1,3.0986,1,861.5026,593.4884,3.1769,
438018573986,1091.0,946.545,629.4495,1,3.2527,1,790.4478,564.4237,1,3.0733,1,868.4964,596.9366,3.163,
438018577985,1095.0,933.1502,666.6439,1,3.1965,1,794.1217,572.3153,1,3.0605,1,863.6359,619.4796,3.1285,
